customer_id,first_name,last_name,email,password_mask,customer_segment,street,city,state_code,zipcode,country,latitude,longitude
19154,Megan,Luna,XXXXXXXXX,XXXXXXXXX,Corporate,9611 Thunder Loop,Caguas,PR,725,Puerto Rico,18.2105732,-66.03705597
19155,Jael,Morrow,XXXXXXXXX,XXXXXXXXX,Consumer,5835 Hidden Downs,Meridian,ID,83642,EE. UU.,43.55168533,-116.3939133
19156,Sheila,Mason,XXXXXXXXX,XXXXXXXXX,Corporate,9920 Little Lane,Caguas,PR,725,Puerto Rico,18.20955467,-66.03704834
19157,Alma,Mcmahon,XXXXXXXXX,XXXXXXXXX,Corporate,1019 Crystal Fox Maze,Tempe,AZ,85282,EE. UU.,33.44208145,-111.9234924
19158,Kevyn,Oneal,XXXXXXXXX,XXXXXXXXX,Corporate,9216 Crystal Lagoon Park,Caguas,PR,725,Puerto Rico,18.27199936,-66.03704834
19159,Roary,Kirk,XXXXXXXXX,XXXXXXXXX,Corporate,8828 Little Nook,Brooklyn,NY,11209,EE. UU.,40.61923981,-74.03337097
19160,Wynter,Flores,XXXXXXXXX,XXXXXXXXX,Corporate,3692 Dewy Butterfly Cape,Williamsport,PA,17701,EE. UU.,41.24406052,-77.00766754
19161,Dawn,Blankenship,XXXXXXXXX,XXXXXXXXX,Corporate,9757 Dusty Diversion,Guayama,PR,784,Puerto Rico,17.98249054,-66.1126709
19162,Myra,Richmond,XXXXXXXXX,XXXXXXXXX,Corporate,6312 Stony Anchor Promenade,Caguas,PR,725,Puerto Rico,18.28962898,-66.03705597
19163,Cassandra,Benjamin,XXXXXXXXX,XXXXXXXXX,Home Office,1449 High Carrefour,Los Angeles,CA,90003,EE. UU.,33.96860123,-118.2747421
19164,Michelle,Holder,XXXXXXXXX,XXXXXXXXX,Consumer,2137 Rustic Dale Crest,Caguas,PR,725,Puerto Rico,18.2604599,-66.0370636
19165,Jolene,Ramirez,XXXXXXXXX,XXXXXXXXX,Consumer,7550 Sleepy View Court,Augusta,GA,30907,EE. UU.,33.52104187,-82.04935455
19166,Jolene,Burgess,XXXXXXXXX,XXXXXXXXX,Consumer,7761 Silent Hickory Drive,Caguas,PR,725,Puerto Rico,18.27824593,-66.03705597
19167,Abigail,Garrett,XXXXXXXXX,XXXXXXXXX,Consumer,6613 Sunny Gate Road,Tucson,AZ,85706,EE. UU.,32.14844894,-110.9228516
19168,Laurel,Chavez,XXXXXXXXX,XXXXXXXXX,Consumer,7797 Rustic Shadow Abbey,Caguas,PR,725,Puerto Rico,18.24347305,-66.03705597
19169,Farrah,Huber,XXXXXXXXX,XXXXXXXXX,Home Office,4311 Thunder Heath,Antioch,CA,94509,EE. UU.,38.00168991,-121.8279724
19170,Carolyn,Farley,XXXXXXXXX,XXXXXXXXX,Home Office,9785 Silver Hickory Walk,Hamilton,OH,45011,EE. UU.,39.3985405,-84.55661774
19171,Jaquelyn,Mcdowell,XXXXXXXXX,XXXXXXXXX,Home Office,6453 Velvet Circle,Caguas,PR,725,Puerto Rico,18.22418404,-66.0370636
19172,Jessica,Good,XXXXXXXXX,XXXXXXXXX,Home Office,325 Misty Forest,Wheaton,IL,60187,EE. UU.,41.8674736,-88.10948181
19173,Rina,Burks,XXXXXXXXX,XXXXXXXXX,Consumer,9144 Pleasant Pointe,Reno,NV,89502,EE. UU.,39.56401444,-119.0788727
19174,Audrey,Spears,XXXXXXXXX,XXXXXXXXX,Consumer,8478 Foggy Log Nook,Caguas,PR,725,Puerto Rico,18.23078537,-66.0370636
19175,Ariana,West,XXXXXXXXX,XXXXXXXXX,Consumer,5810 Umber Impasse,West Orange,NJ,7052,EE. UU.,40.79269791,-74.23181915
19176,Emerald,Kim,XXXXXXXXX,XXXXXXXXX,Consumer,6155 Rocky Private,Caguas,PR,725,Puerto Rico,18.27860642,-66.03704834
19177,Melanie,Lan,XXXXXXXXX,XXXXXXXXX,Corporate,3072 Umber Cape,Dorchester Center,MA,2124,EE. UU.,40.28383255,-75.08702087
19178,Aileen,Howard,XXXXXXXXX,XXXXXXXXX,Corporate,4311 Old Edge,Caguas,PR,725,Puerto Rico,18.2070694,-66.03705597
19179,Katelyn,Noel,XXXXXXXXX,XXXXXXXXX,Consumer,8428 Honey Freeway,Ithaca,NY,14850,EE. UU.,42.43708038,-76.48168945
19180,Willow,Bowers,XXXXXXXXX,XXXXXXXXX,Consumer,6245 Iron Cloud Farms,Madera,CA,93638,EE. UU.,36.97071075,-120.0588531
19181,Vera,Mcdaniel,XXXXXXXXX,XXXXXXXXX,Consumer,4251 Sleepy View Alley,Caguas,PR,725,Puerto Rico,18.26444244,-66.03705597
19182,Martha,Gamble,XXXXXXXXX,XXXXXXXXX,Consumer,4644 Honey Pond Quay,Brooklyn,NY,11234,EE. UU.,40.63061905,-73.92346191
19183,Pandora,Faulkner,XXXXXXXXX,XXXXXXXXX,Consumer,4819 Crystal Private,Sugar Land,TX,77478,EE. UU.,29.62356949,-95.60272217
19184,Allegra,Talley,XXXXXXXXX,XXXXXXXXX,Corporate,9430 Heather Mountain Farms,Caguas,PR,725,Puerto Rico,18.23828888,-66.03704834
19185,Courtney,Page,XXXXXXXXX,XXXXXXXXX,Consumer,655 Honey Embers Ridge,Westminster,CA,92683,EE. UU.,33.74983597,-118.0129929
19186,Wynter,Terrell,XXXXXXXXX,XXXXXXXXX,Consumer,4148 Round Parkway,Fairfield,CA,94533,EE. UU.,38.25131607,-122.0456543
19187,Sybill,Donaldson,XXXXXXXXX,XXXXXXXXX,Consumer,5908 Shady Log Forest,Garden Grove,CA,92840,EE. UU.,33.77386475,-118.0264511
19188,Constance,Andrews,XXXXXXXXX,XXXXXXXXX,Consumer,7810 Quaking Terrace,Caguas,PR,725,Puerto Rico,18.27734947,-66.03705597
19189,Illana,Hill,XXXXXXXXX,XXXXXXXXX,Consumer,6842 Clear Brook Jetty,Laredo,TX,78040,EE. UU.,27.50863648,-99.50951386
19190,Kendall,Odom,XXXXXXXXX,XXXXXXXXX,Consumer,9731 Honey Fox Towers,Caguas,PR,725,Puerto Rico,18.21536827,-66.0370636
19191,Darryl,Noble,XXXXXXXXX,XXXXXXXXX,Consumer,9128 Little Cloud Bay,Chicago,IL,60617,EE. UU.,41.73297119,-87.54953003
19192,Leigh,Brady,XXXXXXXXX,XXXXXXXXX,Corporate,4992 Jagged Forest Subdivision,Brooklyn,NY,11237,EE. UU.,40.70238113,-73.91977692
19193,Jena,Ferrell,XXXXXXXXX,XXXXXXXXX,Corporate,4543 Red Private,Caguas,PR,725,Puerto Rico,18.25586319,-66.0370636
19194,Karleigh,Tran,XXXXXXXXX,XXXXXXXXX,Corporate,9767 Merry Manor,Panorama City,CA,91402,EE. UU.,35.40668869,-118.8953018
19195,Mikayla,Morin,XXXXXXXXX,XXXXXXXXX,Corporate,5763 Crystal Alley,Tucson,AZ,85710,EE. UU.,32.23588181,-110.8283615
19196,Lenore,Macdonald,XXXXXXXXX,XXXXXXXXX,Consumer,1531 Foggy Panda Centre,Caguas,PR,725,Puerto Rico,18.28528595,-66.03705597
19197,Piper,Boone,XXXXXXXXX,XXXXXXXXX,Consumer,5016 Sunny Run,Malden,MA,2148,EE. UU.,42.41957855,-71.07949829
19198,Bell,Monroe,XXXXXXXXX,XXXXXXXXX,Consumer,9853 Thunder Downs,Weslaco,TX,78596,EE. UU.,26.16252518,-97.98887634
19199,Margaret,Robertson,XXXXXXXXX,XXXXXXXXX,Corporate,5497 Wishing Bank,Elgin,IL,60120,EE. UU.,41.97670364,-88.26086426
19200,Halee,Grimes,XXXXXXXXX,XXXXXXXXX,Corporate,3499 Blue Subdivision,Amarillo,TX,79109,EE. UU.,35.22186661,-101.8756027
19201,Rama,Salas,XXXXXXXXX,XXXXXXXXX,Corporate,6245 Amber Cloud Gate,Caguas,PR,725,Puerto Rico,18.28692055,-66.03705597
19202,Claire,Boyer,XXXXXXXXX,XXXXXXXXX,Home Office,7651 Honey Passage,Aurora,CO,80012,EE. UU.,39.69681549,-104.8411789
19203,TaShya,Cain,XXXXXXXXX,XXXXXXXXX,Consumer,3369 Clear Fox Landing,Caguas,PR,725,Puerto Rico,18.25060272,-66.03705597
19204,Lenore,Harding,XXXXXXXXX,XXXXXXXXX,Consumer,4393 Noble Creek Beach,San Francisco,CA,94110,EE. UU.,37.75743866,-122.4193726
19205,Portia,Owens,XXXXXXXXX,XXXXXXXXX,Consumer,9847 Old Autumn Chase,Westland,MI,48185,EE. UU.,42.33019257,-83.39046478
19206,Celeste,Knight,XXXXXXXXX,XXXXXXXXX,Home Office,355 Amber Elk Abbey,Caguas,PR,725,Puerto Rico,18.28827286,-66.03705597
19207,Eugenia,Spencer,XXXXXXXXX,XXXXXXXXX,Corporate,8990 Heather Barn Pathway,Chesapeake,VA,23322,EE. UU.,36.70524979,-76.2432785
19208,Veronica,Conrad,XXXXXXXXX,XXXXXXXXX,Home Office,8840 Middle Zephyr Road,Miami,FL,33147,EE. UU.,25.84147453,-80.22612763
19209,Jade,Nunez,XXXXXXXXX,XXXXXXXXX,Consumer,5714 Jagged Leaf Street,Caguas,PR,725,Puerto Rico,18.29808235,-66.03705597
19210,Blossom,Little,XXXXXXXXX,XXXXXXXXX,Consumer,5795 Lazy View Concession,Brooklyn,NY,11220,EE. UU.,40.6416893,-74.01692963
19211,Blythe,Workman,XXXXXXXXX,XXXXXXXXX,Consumer,7798 Cinder Dale,Ventura,CA,93003,EE. UU.,34.2395134,-119.1972198
19212,Jolie,Kirkland,XXXXXXXXX,XXXXXXXXX,Consumer,6933 Honey Turnabout,Caguas,PR,725,Puerto Rico,18.24674606,-66.03705597
19213,Kirby,Alvarado,XXXXXXXXX,XXXXXXXXX,Consumer,6030 Harvest Knoll,Chicago,IL,60629,EE. UU.,41.77735519,-87.69663239
19214,Brianna,Mcguire,XXXXXXXXX,XXXXXXXXX,Consumer,8497 Cozy Shadow Highway,Conway,AR,72032,EE. UU.,35.09189606,-92.43454742
19215,Azalia,Branch,XXXXXXXXX,XXXXXXXXX,Consumer,1820 Noble Elk Harbour,Saint Paul,MN,55112,EE. UU.,45.06081772,-93.1992569
19216,Suki,Walters,XXXXXXXXX,XXXXXXXXX,Consumer,2205 Broad Square,Caguas,PR,725,Puerto Rico,18.22162056,-66.03705597
19217,Oliver,Atom,XXXXXXXXX,XXXXXXXXX,Consumer,9674 Shady Gardens,Augusta,GA,30907,EE. UU.,33.52104187,-82.04935455
19218,Madonna,Nielsen,XXXXXXXXX,XXXXXXXXX,Consumer,5041 Sleepy Lane,Caguas,PR,725,Puerto Rico,18.29253578,-66.03705597
19219,Xyla,Becker,XXXXXXXXX,XXXXXXXXX,Consumer,3902 Rustic Valley,Los Angeles,CA,90044,EE. UU.,33.97929382,-118.289093
19220,Faith,Mcgowan,XXXXXXXXX,XXXXXXXXX,Consumer,252 Honey Embers Canyon,Woonsocket,RI,2895,EE. UU.,41.99478912,-71.4989624
19221,Beverly,Mills,XXXXXXXXX,XXXXXXXXX,Consumer,5237 Dewy Diversion,Caguas,PR,725,Puerto Rico,18.22673798,-66.03704834
19222,Gwendolyn,Lara,XXXXXXXXX,XXXXXXXXX,Consumer,4208 Harvest Grounds,New York,NY,10024,EE. UU.,40.64249039,-73.99433136
19223,Glenna,Britt,XXXXXXXXX,XXXXXXXXX,Consumer,4466 Burning Round,Sanford,NC,27330,EE. UU.,35.49564743,-79.26675415
19224,Emily,Chaney,XXXXXXXXX,XXXXXXXXX,Consumer,3202 Fallen Point,Caguas,PR,725,Puerto Rico,18.24862289,-66.03705597
19225,Sage,Jordan,XXXXXXXXX,XXXXXXXXX,Consumer,672 Umber Vista,Dallas,TX,75243,EE. UU.,32.9131012,-96.73959351
19226,Maia,Stevens,XXXXXXXXX,XXXXXXXXX,Consumer,7449 Tawny Glen,Lynnwood,WA,98037,EE. UU.,47.84322357,-122.2460785
19227,Kirsten,Frederick,XXXXXXXXX,XXXXXXXXX,Consumer,5514 Fallen Round,Caguas,PR,725,Puerto Rico,18.26712799,-66.0370636
19228,Aspen,Chambers,XXXXXXXXX,XXXXXXXXX,Consumer,9138 Indian Nook,Los Angeles,CA,90011,EE. UU.,34.00455093,-118.2600937
19229,Abra,Logan,XXXXXXXXX,XXXXXXXXX,Consumer,4720 Noble Hills Wynd,Hayward,CA,94544,EE. UU.,37.67551041,-122.0496826
19230,Margaret,Armstrong,XXXXXXXXX,XXXXXXXXX,Consumer,6548 Lazy Cove,Eugene,OR,97405,EE. UU.,44.0263443,-123.0935287
19231,Madeson,Sheppard,XXXXXXXXX,XXXXXXXXX,Consumer,5450 Easy Thicket,Caguas,PR,725,Puerto Rico,18.27789116,-66.0370636
19232,Jolene,Melton,XXXXXXXXX,XXXXXXXXX,Corporate,8341 Lost Forest,Catonsville,MD,21228,EE. UU.,39.27961731,-76.71038055
19233,Karina,Holmes,XXXXXXXXX,XXXXXXXXX,Consumer,5907 Broad Pond Chase,Portland,OR,97229,EE. UU.,45.54113007,-122.7773743
19234,Blair,Holder,XXXXXXXXX,XXXXXXXXX,Consumer,9095 Amber Pioneer Path,Caguas,PR,725,Puerto Rico,18.23604012,-66.03705597
19235,Robin,Maddox,XXXXXXXXX,XXXXXXXXX,Corporate,8033 Heather Fox Ridge,Brooklyn,NY,11218,EE. UU.,40.64059448,-73.97518921
19236,Octavia,Wolfe,XXXXXXXXX,XXXXXXXXX,Consumer,3880 Gentle Meadow,Strongsville,OH,44136,EE. UU.,41.3469696,-81.82631683
19237,Illiana,Sykes,XXXXXXXXX,XXXXXXXXX,Consumer,8492 Round Path,Caguas,PR,725,Puerto Rico,18.26677322,-66.03705597
19238,Lareina,Figueroa,XXXXXXXXX,XXXXXXXXX,Consumer,2127 Cotton Mountain Pointe,Atlanta,GA,30331,EE. UU.,33.63964081,-84.45851135
19239,Libby,Branch,XXXXXXXXX,XXXXXXXXX,Corporate,1613 Broad Beach,Caguas,PR,725,Puerto Rico,18.21265411,-66.03705597
19240,Gwendolyn,Tate,XXXXXXXXX,XXXXXXXXX,Corporate,1200 Silent Bend,Phoenix,AZ,85029,EE. UU.,33.58987427,-112.1163712
19241,Maya,Thompson,XXXXXXXXX,XXXXXXXXX,Corporate,7136 Cozy Bear Mountain,Caguas,PR,725,Puerto Rico,18.24935532,-66.03705597
19242,Alexa,Nielsen,XXXXXXXXX,XXXXXXXXX,Home Office,3399 Little Dale,Fresno,CA,93722,EE. UU.,36.78120422,-119.7815475
19243,Chastity,Rogers,XXXXXXXXX,XXXXXXXXX,Corporate,3752 Silent Gardens,Spring Valley,CA,91977,EE. UU.,32.74972153,-117.0022583
19244,Christen,Heath,XXXXXXXXX,XXXXXXXXX,Corporate,1525 Golden Nectar Edge,Caguas,PR,725,Puerto Rico,18.25258827,-66.03704834
19245,Indira,Webster,XXXXXXXXX,XXXXXXXXX,Corporate,1927 Harvest Lane,Miami,FL,33175,EE. UU.,25.74613953,-80.39176178
19246,Rosalyn,Hartman,XXXXXXXXX,XXXXXXXXX,Consumer,3033 Old Pioneer Loop,Dallas,TX,75287,EE. UU.,33.00526428,-96.82467651
19247,Minerva,Harrell,XXXXXXXXX,XXXXXXXXX,Corporate,2923 Quiet Pathway,Greenville,NC,27834,EE. UU.,35.67626572,-77.42941284
19248,Rosalyn,Henderson,XXXXXXXXX,XXXXXXXXX,Corporate,4770 Hidden Heath,Caguas,PR,725,Puerto Rico,18.22273827,-66.0370636
19249,Xaviera,Workman,XXXXXXXXX,XXXXXXXXX,Home Office,7713 Colonial Estates,Hamilton,OH,45011,EE. UU.,39.3985405,-84.55661774
19250,Olga,Hoffman,XXXXXXXXX,XXXXXXXXX,Corporate,7096 Foggy Court,Caguas,PR,725,Puerto Rico,18.27633286,-66.0370636
19251,Martena,Kennedy,XXXXXXXXX,XXXXXXXXX,Home Office,4715 Round Lake Link,Los Angeles,CA,90003,EE. UU.,33.96860123,-118.2747421
19252,Kelsie,Harri,XXXXXXXXX,XXXXXXXXX,Home Office,5010 Dusty Gate,Beloit,WI,53511,EE. UU.,42.49619293,-88.99088287
19253,Roanna,Rush,XXXXXXXXX,XXXXXXXXX,Home Office,1020 Shady Green,Caguas,PR,725,Puerto Rico,18.27994919,-66.03705597
19254,Cassandra,Kline,XXXXXXXXX,XXXXXXXXX,Home Office,7301 Shady Autumn Trail,Brooklyn,NY,11236,EE. UU.,40.64571381,-73.8972168
19255,Jana,Terry,XXXXXXXXX,XXXXXXXXX,Home Office,4692 Jagged Thicket,Los Angeles,CA,90022,EE. UU.,34.02246857,-118.1672974
19256,Hedy,Workman,XXXXXXXXX,XXXXXXXXX,Home Office,8988 Shady Park,Hialeah,FL,33010,EE. UU.,25.83031082,-80.27851105
19257,Sacha,Walton,XXXXXXXXX,XXXXXXXXX,Home Office,8055 Fallen Parkway,Caguas,PR,725,Puerto Rico,18.26974487,-66.0370636
19258,Hope,Ware,XXXXXXXXX,XXXXXXXXX,Consumer,444 Pleasant Abbey,Detroit,MI,48224,EE. UU.,42.40109634,-82.92513275
19259,Abra,Barber,XXXXXXXXX,XXXXXXXXX,Consumer,2805 Crystal Moor,Lockport,NY,14094,EE. UU.,43.16891098,-78.69216156
19260,Jaquelyn,Cameron,XXXXXXXXX,XXXXXXXXX,Consumer,4210 Dewy Round,Caguas,PR,725,Puerto Rico,18.23656082,-66.03705597
19261,Imani,Walton,XXXXXXXXX,XXXXXXXXX,Consumer,720 Harvest Harbour,Saint Paul,MN,55106,EE. UU.,44.95905304,-93.07167816
19262,Cecilia,Mclean,XXXXXXXXX,XXXXXXXXX,Consumer,5346 Clear Hills Way,Caguas,PR,725,Puerto Rico,18.29533958,-66.0370636
19263,Brynne,Massey,XXXXXXXXX,XXXXXXXXX,Corporate,6415 Harvest Vista,Parkville,MD,21234,EE. UU.,39.3816185,-76.54323578
19264,Amanda,Frazier,XXXXXXXXX,XXXXXXXXX,Corporate,355 Wishing Rise Ledge,Lilburn,GA,30047,EE. UU.,33.90219879,-84.15373993
19265,Alice,Rodriguez,XXXXXXXXX,XXXXXXXXX,Consumer,9699 Honey Rise,Powder Springs,GA,30127,EE. UU.,33.86013031,-84.68437958
19266,Bo,Patel,XXXXXXXXX,XXXXXXXXX,Consumer,9706 Rustic Route,Caguas,PR,725,Puerto Rico,18.22922325,-66.0370636
19267,Kaitlin,Barker,XXXXXXXXX,XXXXXXXXX,Corporate,8646 Colonial Hills Freeway,Strongsville,OH,44136,EE. UU.,41.3469696,-81.82631683
19268,Zenaida,Atkins,XXXXXXXXX,XXXXXXXXX,Corporate,3271 Amber Downs,Caguas,PR,725,Puerto Rico,18.23776627,-66.03704834
19269,Madonna,Boyd,XXXXXXXXX,XXXXXXXXX,Corporate,4949 Easy Beacon Crest,Houston,TX,77083,EE. UU.,29.69653702,-95.6459198
19270,Mary,Shannon,XXXXXXXXX,XXXXXXXXX,Consumer,3051 Lost Spring Ledge,Caguas,PR,725,Puerto Rico,18.24265862,-66.03705597
19271,Doris,Henderson,XXXXXXXXX,XXXXXXXXX,Consumer,8461 Wishing Mountain Walk,Daly City,CA,94015,EE. UU.,37.69598389,-122.4800415
19272,Juliet,Blackburn,XXXXXXXXX,XXXXXXXXX,Consumer,5408 Hidden Cider Forest,West Orange,NJ,7052,EE. UU.,40.77758408,-74.2411499
19273,Skyler,Ball,XXXXXXXXX,XXXXXXXXX,Consumer,3544 Gentle Concession,Caguas,PR,725,Puerto Rico,18.20489121,-66.03704834
19274,Violet,Hines,XXXXXXXXX,XXXXXXXXX,Home Office,7802 Wishing Wood,Glendale,AZ,85308,EE. UU.,33.53820038,-112.2271423
19275,Lareina,Chan,XXXXXXXXX,XXXXXXXXX,Home Office,9879 Foggy View Mountain,Columbia,TN,38401,EE. UU.,35.68884659,-86.81004334
19276,Amena,Hayes,XXXXXXXXX,XXXXXXXXX,Consumer,9753 Little Willow Estates,Caguas,PR,725,Puerto Rico,18.22388649,-66.03705597
19277,Zoe,Harding,XXXXXXXXX,XXXXXXXXX,Consumer,2877 Foggy Hickory Mews,Chino Hills,CA,91709,EE. UU.,34.0104599,-117.7420883
19278,Alma,Williams,XXXXXXXXX,XXXXXXXXX,Consumer,72 Noble Path,Eugene,OR,97402,EE. UU.,44.05007172,-123.1093521
19279,Hillary,Shaw,XXXXXXXXX,XXXXXXXXX,Corporate,1411 Little Log Boulevard,Caguas,PR,725,Puerto Rico,18.27954483,-66.03705597
19280,Bree,Rutledge,XXXXXXXXX,XXXXXXXXX,Corporate,5198 Colonial Loop,Dallas,TX,75240,EE. UU.,32.93148804,-96.81433868
19281,Melinda,Leonard,XXXXXXXXX,XXXXXXXXX,Corporate,9714 Quaking Elk Green,Caguas,PR,725,Puerto Rico,18.22738266,-66.0370636
19282,Raya,Lee,XXXXXXXXX,XXXXXXXXX,Corporate,5824 Honey Glade,Middletown,OH,45044,EE. UU.,39.44261551,-84.4282074
19283,Nayda,Mason,XXXXXXXXX,XXXXXXXXX,Consumer,1996 Crystal Via,Caguas,PR,725,Puerto Rico,18.21238518,-66.0370636
19284,Jane,Burt,XXXXXXXXX,XXXXXXXXX,Corporate,5098 Lazy Pathway,South Richmond Hill,NY,11419,EE. UU.,40.68805313,-73.82411957
19285,Olympia,Terry,XXXXXXXXX,XXXXXXXXX,Consumer,7420 Crystal View Acres,Caguas,PR,725,Puerto Rico,18.25230408,-66.03705597
19286,Yoko,Berg,XXXXXXXXX,XXXXXXXXX,Consumer,6724 Crystal Dale,Bronx,NY,10466,EE. UU.,40.8907814,-73.85758209
19287,Shelley,Galloway,XXXXXXXXX,XXXXXXXXX,Consumer,2749 Green Cider Green,Caguas,PR,725,Puerto Rico,18.27717209,-66.0370636
19288,Kimberly,Mccullough,XXXXXXXXX,XXXXXXXXX,Corporate,2650 Rocky Stead,San Diego,CA,92126,EE. UU.,32.76002502,-117.2483826
19289,Dacey,Thompson,XXXXXXXXX,XXXXXXXXX,Corporate,465 Rustic Horse Heath,Caguas,PR,725,Puerto Rico,18.25956154,-66.0370636
19290,Lilah,Haley,XXXXXXXXX,XXXXXXXXX,Corporate,6772 Broad Fawn Park,Stafford,VA,22554,EE. UU.,38.42340851,-77.40523529
19291,Fatima,Fowler,XXXXXXXXX,XXXXXXXXX,Corporate,3750 Green Anchor Orchard,Canton,MI,48187,EE. UU.,42.34844208,-83.43744659
19292,Charissa,Hart,XXXXXXXXX,XXXXXXXXX,Corporate,2584 Lost Square,Detroit,MI,48238,EE. UU.,42.39110184,-83.13121796
19293,Beatrice,Kelly,XXXXXXXXX,XXXXXXXXX,Corporate,6447 Easy Close,Caguas,PR,725,Puerto Rico,18.20264626,-66.03705597
19294,Felicia,Patterson,XXXXXXXXX,XXXXXXXXX,Consumer,3880 Dusty Place,Chicago,IL,60651,EE. UU.,41.9041214,-87.71240997
19295,Nayda,Nichols,XXXXXXXXX,XXXXXXXXX,Consumer,5768 Gentle Nectar Chase,Anaheim,CA,92805,EE. UU.,33.83805847,-117.9110107
19296,Shannon,Potter,XXXXXXXXX,XXXXXXXXX,Consumer,2679 Rustic Loop,Miami,FL,33165,EE. UU.,25.74022484,-80.36169434
19297,Kiayada,Hopkins,XXXXXXXXX,XXXXXXXXX,Corporate,2770 Hazy Dale,Loveland,OH,45140,EE. UU.,39.29779434,-84.28598023
19298,Maya,Middleton,XXXXXXXXX,XXXXXXXXX,Corporate,5477 Velvet Falls,Caguas,PR,725,Puerto Rico,18.26010323,-66.0370636
19299,Heather,Fisher,XXXXXXXXX,XXXXXXXXX,Corporate,2674 Quaking Wagon Range,Tustin,CA,92780,EE. UU.,33.77279663,-117.8358154
19300,Pearl,Greene,XXXXXXXXX,XXXXXXXXX,Consumer,6175 Golden Glade,Caguas,PR,725,Puerto Rico,18.26806831,-66.0370636
19301,Martha,Mcfadden,XXXXXXXXX,XXXXXXXXX,Home Office,2407 Foggy Acres,Carmichael,CA,95608,EE. UU.,38.60803223,-121.3219528
19302,Kelly,Santana,XXXXXXXXX,XXXXXXXXX,Consumer,2199 Dewy Leaf Orchard,Los Angeles,CA,90001,EE. UU.,33.97934723,-118.2500534
19303,Tallulah,Pratt,XXXXXXXXX,XXXXXXXXX,Consumer,4839 Red Apple Arbor,Tucson,AZ,85713,EE. UU.,32.19872284,-110.9685822
19304,Cora,Bates,XXXXXXXXX,XXXXXXXXX,Home Office,5032 Little Branch Stead,Caguas,PR,725,Puerto Rico,18.26363182,-66.03704834
19305,Jacqueline,Hancock,XXXXXXXXX,XXXXXXXXX,Consumer,7871 Quiet Abbey,Waipahu,HI,96797,EE. UU.,21.41267014,-157.997879
19306,Leigh,Mccullough,XXXXXXXXX,XXXXXXXXX,Consumer,9008 Old Lane,Riverside,CA,92507,EE. UU.,32.8493309,-116.6139984
19307,Clio,Moody,XXXXXXXXX,XXXXXXXXX,Consumer,9843 Grand Circle,Caguas,PR,725,Puerto Rico,18.2507515,-66.03705597
19308,Farrah,Chambers,XXXXXXXXX,XXXXXXXXX,Corporate,8913 Pleasant Rabbit Quay,Opelousas,LA,70570,EE. UU.,30.56995392,-92.07212067
19309,Petra,Roberts,XXXXXXXXX,XXXXXXXXX,Consumer,6080 Old Bay,Caguas,PR,725,Puerto Rico,18.2222786,-66.03705597
19310,Debra,Burgess,XXXXXXXXX,XXXXXXXXX,Consumer,6289 Rocky Way,Arecibo,PR,612,Puerto Rico,18.46923065,-66.727211
19311,Destiny,Carver,XXXXXXXXX,XXXXXXXXX,Consumer,2556 Broad Wharf,Garland,TX,75043,EE. UU.,32.93944931,-96.64806366
19312,Xyla,Sanders,XXXXXXXXX,XXXXXXXXX,Consumer,2035 Crystal Campus,Lancaster,PA,17601,EE. UU.,40.07748795,-76.26169586
19313,Fay,Gibbs,XXXXXXXXX,XXXXXXXXX,Consumer,2355 Velvet Hickory Crest,Caguas,PR,725,Puerto Rico,18.28343582,-66.03705597
19314,Ina,Gilbert,XXXXXXXXX,XXXXXXXXX,Consumer,805 Rustic Prairie Carrefour,Simi Valley,CA,93065,EE. UU.,34.2707634,-118.7822266
19315,Yvette,Beard,XXXXXXXXX,XXXXXXXXX,Consumer,9741 Dewy Bluff Maze,Compton,CA,90221,EE. UU.,33.94784164,-118.2462921
19316,Alma,Potts,XXXXXXXXX,XXXXXXXXX,Corporate,1816 Sunny Forest Parkway,Caguas,PR,725,Puerto Rico,18.29253769,-66.0370636
19317,Hyacinth,Burris,XXXXXXXXX,XXXXXXXXX,Corporate,4629 Dusty Pony Highway,Bakersfield,CA,93307,EE. UU.,35.31053162,-119.0147934
19318,Quail,Peck,XXXXXXXXX,XXXXXXXXX,Consumer,8094 Noble Heights,Carrollton,TX,75007,EE. UU.,33.03649902,-96.92692566
19319,Kelsie,Browning,XXXXXXXXX,XXXXXXXXX,Consumer,3309 Merry Falls,New York,NY,10040,EE. UU.,40.85889053,-73.93106842
19320,Ila,Massey,XXXXXXXXX,XXXXXXXXX,Consumer,8445 Noble Timber Subdivision,Caguas,PR,725,Puerto Rico,18.20436859,-66.0370636
19321,Daria,Whitehead,XXXXXXXXX,XXXXXXXXX,Consumer,250 Easy Jetty,Corona,NY,11368,EE. UU.,40.74015808,-73.84850311
19322,Xyla,Hayes,XXXXXXXXX,XXXXXXXXX,Consumer,4186 Wishing Pine Subdivision,Dearborn,MI,48126,EE. UU.,42.29305649,-83.18068695
19323,Brianna,Cohen,XXXXXXXXX,XXXXXXXXX,Consumer,9686 Stony Zephyr Ledge,Caguas,PR,725,Puerto Rico,18.21919632,-66.0370636
19324,Mercedes,Gonzalez,XXXXXXXXX,XXXXXXXXX,Consumer,3737 Blue Path,Brownsville,TX,78521,EE. UU.,25.92748261,-97.48326111
19325,Amena,Bowman,XXXXXXXXX,XXXXXXXXX,Consumer,3587 Blue Mall,New York,NY,10029,EE. UU.,40.79290009,-73.94426727
